Start time:, 1647328255902809191
End time:, 1647328255928152559
Total time:, 25343368

Reaction Executions
Reactor, Reaction, Occurrences, Total Time, Pct Total Time, Avg Time, Max Time, Min Time
worker, 1, 14, 14866, 0.058658, 1061, 1691, 487
worker, 2, 15, 1584796, 6.253297, 105653, 503719, 2041
worker, 3, 12, 1167372, 4.606223, 97281, 458742, 529
worker, 0, 15, 10540, 0.041589, 702, 4748, 324
worker, 1, 12, 11410, 0.045022, 950, 2235, 449
worker, 2, 15, 1773212, 6.996750, 118214, 386531, 1396
worker, 3, 12, 836509, 3.300702, 69709, 597474, 495
worker, 0, 15, 6986, 0.027565, 465, 808, 197
worker, 1, 2, 2008, 0.007923, 1004, 1152, 856
worker, 2, 15, 1079358, 4.258937, 71957, 416921, 4933
worker, 3, 12, 1911866, 7.543851, 159322, 788821, 2515
worker, 0, 15, 11104, 0.043814, 740, 4995, 275
worker, 1, 2, 1993, 0.007864, 996, 1120, 873
worker, 2, 15, 930238, 3.670538, 62015, 297774, 1314
worker, 3, 12, 1446132, 5.706156, 120511, 634614, 1367
worker, 0, 15, 6354, 0.025072, 423, 795, 251
worker, 1, 2, 1416, 0.005587, 708, 968, 448
worker, 2, 15, 1501795, 5.925791, 100119, 561872, 1356
worker, 3, 12, 858710, 3.388303, 71559, 232214, 1637
worker, 0, 15, 7010, 0.027660, 467, 987, 142
worker, 2, 15, 944082, 3.725164, 62938, 377822, 3382
worker, 3, 12, 983020, 3.878806, 81918, 442059, 2080
worker, 0, 15, 6299, 0.024855, 419, 673, 243
worker, 1, 14, 12383, 0.048861, 884, 1607, 384
worker, 2, 15, 1524484, 6.015317, 101632, 410773, 1215
worker, 3, 12, 2563646, 10.115648, 213637, 763056, 1032
worker, 0, 15, 7741, 0.030544, 516, 1044, 277
worker, 1, 14, 13880, 0.054768, 991, 1393, 414
worker, 2, 15, 2006855, 7.918659, 133790, 614157, 7052
worker, 3, 12, 1375405, 5.427081, 114617, 333949, 4953
worker, 0, 15, 4832, 0.019066, 322, 496, 200
worker, 1, 14, 14766, 0.058264, 1054, 1957, 365
worker, 2, 15, 1148270, 4.530850, 76551, 261801, 2106
worker, 3, 12, 969790, 3.826603, 80815, 321057, 5330
worker, 0, 15, 4705, 0.018565, 313, 878, 154
worker, 1, 14, 96249, 0.379780, 6874, 83133, 602
worker, 2, 15, 2660622, 10.498297, 177374, 575348, 2422
worker, 3, 12, 1281498, 5.056542, 106791, 503136, 1463
worker, 0, 15, 6069, 0.023947, 404, 637, 290
worker, 1, 14, 14349, 0.056618, 1024, 1848, 526
worker, 2, 15, 1366094, 5.390341, 91072, 435150, 4979
worker, 3, 12, 1696427, 6.693771, 141368, 494222, 5173
worker, 0, 15, 6790, 0.026792, 452, 892, 189
worker, 1, 14, 17046, 0.067260, 1217, 2423, 375
